County&State,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
"Sanpete County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30939
"Sevier County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21620
"Summit County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42145
"Tooele County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72259
"Uintah County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35734
"Utah County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1434925774281516e-06,3.1434925774281516e-06,3.1434925774281516e-06,3.1434925774281516e-06,4.715238866142227e-06,4.715238866142227e-06,4.715238866142227e-06,4.715238866142227e-06,6.286985154856303e-06,6.286985154856303e-06,6.286985154856303e-06,6.286985154856303e-06,7.858731443570378e-06,7.858731443570378e-06,7.858731443570378e-06,7.858731443570378e-06,9.430477732284455e-06,9.430477732284455e-06,9.430477732284455e-06,1.100222402099853e-05,1.100222402099853e-05,1.100222402099853e-05,1.100222402099853e-05,1.100222402099853e-05,1.100222402099853e-05,1.100222402099853e-05,1.4145716598426681e-05,1.4145716598426681e-05,1.4145716598426681e-05,1.5717462887140756e-05,1.5717462887140756e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,1.7289209175854833e-05,2.0432701753282986e-05,2.0432701753282986e-05,2.0432701753282986e-05,2.200444804199706e-05,2.200444804199706e-05,2.200444804199706e-05,2.200444804199706e-05,2.3576194330711136e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.671968690813929e-05,2.8291433196853362e-05,2.986317948556744e-05,2.986317948556744e-05,2.986317948556744e-05,2.986317948556744e-05,2.986317948556744e-05,636235
"Wasatch County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,2.9333255111319702e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,5.8666510222639404e-05,34091
"Washington County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,5.6320259523755885e-06,1.6896077857126767e-05,177556
"Wayne County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711
"Weber County,UT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,3.84300553777098e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,7.68601107554196e-06,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.152901661331294e-05,1.537202215108392e-05,1.537202215108392e-05,1.92150276888549e-05,1.92150276888549e-05,2.305803322662588e-05,2.305803322662588e-05,2.305803322662588e-05,2.690103876439686e-05,2.690103876439686e-05,2.690103876439686e-05,2.690103876439686e-05,3.074404430216784e-05,3.074404430216784e-05,3.074404430216784e-05,3.074404430216784e-05,3.074404430216784e-05,3.074404430216784e-05,3.074404430216784e-05,3.4587049839938816e-05,3.4587049839938816e-05,3.4587049839938816e-05,3.4587049839938816e-05,260213
"Statewide Unallocated,VT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Addison County,VT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7190907360578622e-05,2.7190907360578622e-05,2.7190907360578622e-05,2.7190907360578622e-05,2.7190907360578622e-05,2.7190907360578622e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,5.4381814721157244e-05,36777
"Bennington County,VT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,2.8192839018889203e-05,35470
"Caledonia County,VT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29993
"Chittenden County,VT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.105975307435857e-06,6.105975307435857e-06,6.105975307435857e-06,6.105975307435857e-06,2.4423901229743427e-05,2.4423901229743427e-05,3.0529876537179284e-05,3.0529876537179284e-05,3.0529876537179284e-05,4.2741827152051e-05,4.2741827152051e-05,4.2741827152051e-05,4.2741827152051e-05,4.2741827152051e-05,4.2741827152051e-05,4.2741827152051e-05,4.8847802459486855e-05,4.8847802459486855e-05,4.8847802459486855e-05,9.158962961153785e-05,9.158962961153785e-05,9.158962961153785e-05,9.158962961153785e-05,9.769560491897371e-05,0.00010380158022640957,0.00010990755553384542,0.00011601353084128128,0.00012211950614871714,0.00013433145676358885,0.00013433145676358885,0.0001404374320710247,0.0001404374320710247,0.00014654340737846056,0.0001526493826858964,0.0001526493826858964,0.00016486133330076812,0.000170967308608204,0.0001831792592230757,0.0001831792592230757,0.00018928523453051155,0.00018928523453051155,0.00018928523453051155,0.00019539120983794742,0.00020149718514538326,0.00020760316045281913,0.00021981511106769085,0.00021981511106769085,0.00021981511106769085,0.00021981511106769085,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.0002259210863751267,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.00023202706168256256,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,0.0002381330369899984,163774
"Essex County,VT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6163
