State,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.005434782608695652,0.0037313432835820895,0.005390835579514825,0.0041841004184100415,0.009316770186335404,0.008225616921269096,0.009205020920502092,0.00948429164196799,0.009918845807033363,0.012363636363636363,0.011199528440907752,0.011758941695247428,0.013019218846869188,0.012747631352282515,0.01282782212086659,0.012114014251781473,0.013578274760383386,0.013048016701461378,0.012487473984429199,0.016484648670925202,0.019028265287271383,0.018542901031380295,0.020822905195715287,0.02281228353728931,0.02220470371830246,0.020953876673830384,0.023042020122312094,0.02442431106077765,0.023328766135429436,0.025680220116172426,0.02691044872207558,0.034445373726109715,0.03623122987571845,0.0402641793638839,0.03960312789035567,0.038350470947021834,0.03860084859774397,0.03835589072566548,0.037629967933145464,0.03795662100456621,0.039642180204336366,0.04940720371455619,0.050044799930068405,0.050076647930505876,0.05004140786749482,0.04955339017458384,0.048997683891063015,0.05890203929419616,0.059690550603850756,0.06417405440145171,0.06613063843912514,0.06634239837986403,0.06514479566054737,0.06492711013107925,0.06528563543535255,0.06673481557202487,0.06908926265658276,0.0688034047045627,0.06823567602661905,0.06760079057734643,0.0712609040444092,0.07261332579398737,0.07398149298223823,0.07445474289559818,0.07523132424640372,0.07608354857492647,0.07567902875625858,0.0753729044748537,0.07506593038334329,0.07584597432905485,0.0767111161874304,0.07724715129923375,0.0775187285584261,0.07721932568647898,0.07659103486441617,0.07773357113458636,0.07821099667593047,0.0786636910800027,0.07911541305370706,0.07897610739685161,0.0786093214621175,0.07837560243343604,0.07866814940799371,0.07887510898845698,0.07905629139072848,0.07898920485140645,0.07914760199334701,0.07885986953983604,0.07890446278484853,1.0
RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008368200836820083,0.011235955056179775,0.009852216748768473,0.016494845360824743,0.017761989342806393,0.018433179723502304,0.019858156028368795,0.018610421836228287,0.027114967462039046,0.024953789279112754,0.024410089503661515,0.024322446143154968,0.02511682242990654,0.024317617866004962,0.02385008517887564,0.023639774859287054,0.024529569892473117,0.024607812980621348,0.02465287616888637,0.027357998957790515,0.02824994014843189,0.030505455355154754,0.03186743148502231,0.030451866404715127,0.0318970341354225,0.03098784454716658,0.030513400064578623,0.03102442021194901,0.03127272727272727,0.031069562826505363,0.031103991456414366,0.031434959884256215,0.030899913824941522,0.03137902559867878,0.03186750428326671,0.03272888102609465,0.034453057708871665,0.036214953271028034,0.03447940947940948,0.035936285936285936,0.03684710351377018,0.03701642081825773,0.03803803803803804,0.037431257761220506,0.037584127261603005,0.038229722748407094,0.03903675538656527,0.03894806924101198,0.039201243964317865,0.039327649991957536,0.03937194255957077,0.039546697928878466,0.04107790904177284,0.04028152141359689,0.040969714833099996,0.04215200931857892,0.042789564220183485,0.043227870600782085,0.04415215072875933,0.0446164672765658,0.045638238573021184,0.04670898302745964,0.04885548343013324,0.04845131250421756,0.04823151125401929,0.048028817290374226,0.04843832715722605,0.04875484591628885,0.04933115823817292,0.04999676186775468,0.04999676186775468,0.04999676186775468,0.05108042449814602,0.05149448728570518,0.051535922823051535,0.05188500819568781,0.05223553019376685,0.05223553019376685,0.05361510001881232,0.052880134219847136,1.0
SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.02127659574468085,0.016666666666666666,0.0125,0.008064516129032258,0.017543859649122806,0.015544041450777202,0.016835016835016835,0.020588235294117647,0.01650943396226415,0.02207505518763797,0.016697588126159554,0.022727272727272728,0.020671834625323,0.01945945945945946,0.020313942751615882,0.020108275328692964,0.0206052801030264,0.020600353148911125,0.021432305279665446,0.02197265625,0.02197309417040359,0.021928009929664875,0.02468652037617555,0.023997134670487107,0.02349869451697128,0.02349869451697128,0.02471368294153104,0.02385107620709715,0.026737967914438502,0.028446389496717725,0.027827418943068675,0.028431372549019607,0.028066037735849057,0.02746623941405356,0.02796571944068561,0.029315960912052116,0.029424127784783524,0.030512611879576892,0.030978689818468824,0.03166126263589548,0.03166126263589548,0.031545179112457675,0.03348447854900593,0.03944907328685598,0.04003281378178835,0.04093380236648545,0.04117193523515806,0.04155961916276258,0.041790160047421455,0.04315389116442364,0.043835616438356165,0.04412382686650791,0.0433188484519283,0.04370350690754517,0.04314289449601255,0.044087403598971724,0.04454568463680081,0.044978818838773985,0.04518256197337892,0.04511367694322105,0.04389004389004389,0.04369538077403246,0.04376539064248937,0.04408839779005525,0.04437418229393807,0.04435913840904244,0.04348277293482773,0.04295098534613441,0.04310344827586207,0.043234745013265206,0.042822851656265,0.04387121069478441,0.0435669262143122,0.04339232773335729,0.04083185391833629,0.041656126148916436,0.04117598616486865,0.040364163712536254,0.04095833003874436,0.04039704524469068,0.0400267837214493,0.039169182118729336,0.03822458695043405,0.03764530954311976,0.03731931668856767,0.036489402208402084,0.03577295126847965,0.03453698311007571,0.03336118072960178,0.03192338387869114,0.031066157498193827,1.0
SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.037037037037037035,0.03333333333333333,0.024390243902439025,0.021739130434782608,0.017241379310344827,0.014705882352941176,0.011111111111111112,0.01,0.01,0.015503875968992248,0.012121212121212121,0.0106951871657754,0.009433962264150943,0.008333333333333333,0.010526315789473684,0.015625,0.01272264631043257,0.011185682326621925,0.009363295880149813,0.007987220447284345,0.006858710562414266,0.0057670126874279125,0.005065856129685917,0.004284490145672665,0.004580152671755725,0.00425531914893617,0.004545454545454545,0.004283965728274173,0.004283965728274173,0.004561003420752566,0.004846526655896607,0.004603580562659846,0.004416094210009814,0.004659832246039142,0.004975124378109453,0.00490414623272403,0.004759844223279966,0.0054806070826306915,0.006944444444444444,0.008323424494649227,0.008120649651972157,0.00798782807151008,0.007876969242310577,0.008826774549466716,0.010442924018725243,0.010674931129476584,0.009863188036907413,0.010026540843409024,0.009672830725462305,0.009413067552602437,0.010652827096421742,0.010458567980691875,0.011345646437994723,0.011325611325611325,0.011122345803842264,0.011041405269761606,0.010934393638170975,0.010779029887310143,0.011020603737422138,0.011304757418747056,0.011488970588235295,0.011200716845878136,0.010967317394165387,0.010912265386294195,0.010755001075500108,0.011484474691620587,0.011289985364833787,0.012134923899629783,0.012108980827447022,0.012026458208057728,0.012326043737574552,0.012248123271434215,0.012024825446082235,0.012209080503624571,0.01232928679817906,0.012111049003167505,0.011952923869069512,0.011880826174373972,0.012312149194278471,0.012314831340353383,0.012886142983230361,0.012887495646116336,0.012857877593005315,0.01271617497456765,0.012651821862348178,1.0
TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.002717391304347826,0.004008016032064128,0.0032520325203252032,0.0029985007496251873,0.005128205128205128,0.0041841004184100415,0.004995836802664446,0.004379562043795621,0.0037998733375554147,0.0070921985815602835,0.009830205540661306,0.008951883625512868,0.01090014064697609,0.012067840834964122,0.012955709551069599,0.012393280088129992,0.017105263157894738,0.017408123791102514,0.018115111213024535,0.020293609671848015,0.019962955340605062,0.019761299158677362,0.01904941531497548,0.019450392576730906,0.021320495185694635,0.0220648773258686,0.022364217252396165,0.021577267892417564,0.02147193839774915,0.020951302378255945,0.02101769911504425,0.021247800784950602,0.021186981493299298,0.0205761316872428,0.019490942444393488,0.019377313302852167,0.01873318153591389,0.018559612668952997,0.01831027962981391,0.01872044774679147,0.01854440406299506,0.017158718142821095,0.016509992890433683,0.015938069216757743,0.016188645771732704,0.016570129774910184,0.017086653743987365,0.016819246327443048,0.016694375173178167,0.016392332181805865,0.016218380831609158,0.01615082684511936,0.016390389271745204,0.016617790811339198,0.017189746046957353,0.01709099481376709,0.017066820943014174,0.017143185871253522,0.016719435649613954,0.01659683299776895,0.01667566109012412,0.016509309562740652,0.015868011769651115,0.01672068734887071,0.016807573533134206,0.016534653465346535,0.01644368766723425,0.016633209062231143,0.01648738785288177,0.01625905797101449,0.016133321514050173,0.016129746975672443,0.015708845421499047,0.01572458906407246,0.015747382306867837,0.01604777768749492,0.016109095258981618,0.01612777257107154,0.01598764240200811,0.015773347959299466,0.01584663120567376,0.015719600262601212,0.015628360455946663,0.016087381351200445,0.015989821532959664,0.015598904402431692,0.015513750081651316,1.0
TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.013157894736842105,0.018691588785046728,0.017391304347826087,0.01644736842105263,0.014792899408284023,0.0136986301369863,0.01282051282051282,0.012304250559284116,0.012386457473162676,0.0133248730964467,0.012010443864229765,0.01348314606741573,0.013143071723619977,0.012641815235008104,0.013873473917869035,0.01499531396438613,0.015542995559144126,0.015778401122019635,0.016815967311016818,0.018124732410446695,0.018594223921930636,0.0179128625910089,0.018318411032211587,0.01883934488308246,0.01878168370314967,0.019601790399753048,0.01973061521659993,0.019068392907402195,0.02174507658643326,0.022870067856245287,0.023342836778332144,0.024101813267259825,0.02481240072301035,0.024975129587936542,0.025443330763299923,0.02560419968304279,0.025782251555006883,0.025521830279828638,0.02596263485659153,0.026169639851901717,0.026242027866921234,0.02619085298306694,0.026387346329133317,0.027101175249323397,0.027901825586795756,0.027995328386919482,0.027834441008093704,0.027584888832260943,0.02744025606762174,0.027277654001324744,0.027623664077556502,0.027470042957268823,0.027399131313683177,0.02768385460693153,0.027985170691519488,0.027558857487073943,0.02757527733755943,0.02731866263694749,0.027754300203303106,0.028173697160463723,0.02779731832619215,0.02797408098643236,0.027667414620087694,0.027445701312009,0.02772607034388165,0.027592165898617512,0.027674274907783625,0.027595197003635295,0.027411130799551587,0.027248833342273238,0.027086758959670432,0.02688283435201492,0.02671908984440355,0.026615720165958773,0.026392209084053972,0.025964934115340937,0.025820474480122087,0.025467275677624857,0.025360779430078383,0.02523677358436579,0.024932953402614817,0.024670538155013667,0.024361283436728703,0.02423024018622368,0.02389302937308198,0.023561616439383523,0.0234667188149307,0.023107265858686974,0.02268906588756333,0.022409726002540376,0.022168809390721075,1.0
UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0038910505836575876,0.003355704697986577,0.002898550724637681,0.004878048780487805,0.004149377593360996,0.004975124378109453,0.004213483146067416,0.004975124378109453,0.004509582863585118,0.006910167818361303,0.006505576208178439,0.005627009646302251,0.005625879043600563,0.004984423676012461,0.007761194029850746,0.007475560667050029,0.007034632034632035,0.006568974229408792,0.008083689966714217,0.008159564823209429,0.0078125,0.007620660457239628,0.007864238410596027,0.00784313725490196,0.007806691449814126,0.008179231863442389,0.00850918992511913,0.009126466753585397,0.008698353525939733,0.009691096305269533,0.009843659525188187,0.009668508287292817,0.009266613714588298,0.010374493927125507,0.009946627850557981,0.009672092474640246,0.01036150126640571,0.01,0.009837467921300257,0.009519867549668874,0.009827517047733655,0.009659969088098918,0.009391435011269721,0.010269576379974325,0.010358992677263796,0.010651300855596298,0.010290148448043185,0.011134763386278041,0.010554933631856708,0.010676715339927775,0.011331884507916796,0.011325883418906675,0.01110453064850459,0.010847555684119178,0.011027852396437155,0.011051250172675784,0.010834236186348862,0.010758400850046488,0.011661052086032651,0.011684023368046735,0.011538461538461539,0.011743341404358353,0.011553120533587423,0.011496949788831534,0.011722376973073352,0.012048192771084338,0.01184225226231706,0.011635423400129283,0.011635423400129283,0.011568123393316195,0.011280822601577319,0.01104270497410339,0.011099516174935964,0.01077943615257048,0.010679611650485437,0.01020322118222447,0.010150155188323127,0.010012919896640826,0.010055423594615994,0.009927867835259443,0.0098943107713065,0.010188374990837792,0.009900990099009901,0.009658814536863318,0.009866832263851514,1.0
VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.025,0.044444444444444446,0.029850746268656716,0.025974025974025976,0.02127659574468085,0.017543859649122806,0.013157894736842105,0.0136986301369863,0.023622047244094488,0.020689655172413793,0.023017902813299233,0.02826086956521739,0.023178807947019868,0.023004059539918808,0.024719101123595506,0.024509803921568627,0.0216,0.022911051212938006,0.02403282532239156,0.02286282306163022,0.02160365600332364,0.019340159271899887,0.018763029881862403,0.018901890189018902,0.0205761316872428,0.026966848095002473,0.02683521845198492,0.0256107171000788,0.026739996207092737,0.025931082492168463,0.024959481361426256,0.030004616094783814,0.030197444831591175,0.0308411214953271,0.03191753601589667,0.03233364573570759,0.03315162976971855,0.033440648042372,0.03390160740379932,0.03382433169667212,0.03531598513011153,0.03369313801079414,0.03361603700848111,0.03388704318936877,0.034295273943956504,0.034812241079780835,0.0348221044663134,0.03436853002070393,0.03478015783540023,0.0353968083967013,0.03513901713347697,0.03523489932885906,0.03523489932885906,0.03568780126065999,0.03633759957039291,0.03569580962234868,0.03488372093023256,0.03391047634245592,0.03449879835646174,0.03466327637138691,0.0343042071197411,0.03407505580357143,0.03376010781671159,0.03320826750921538,0.03256575778013296,0.032393577296489916,0.03264437689969605,0.0321701678825701,0.032420522505508344,0.03239342061094327,0.0322820958529923,0.03191602163079207,0.03127224651683108,0.031705801962976767,0.03217469020990845,0.0318363508111921,0.031324527609612914,0.030737153618509552,0.030531996915959907,0.030329251936139834,0.030341798332587048,0.030073145245559037,0.029860281086427895,0.0294826364280652,0.0291025234089827,0.028752122738185865,0.02880562966399876,0.02892633273908793,0.028854190411062988,0.02881253993910461,0.028606965174129355,0.02836437024126227,0.028276791895929746,1.0
VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.06060606060606061,0.04081632653061224,0.03773584905660377,0.05263157894736842,0.06315789473684211,0.056910569105691054,0.05063291139240506,0.04891304347826087,0.05687203791469194,0.05128205128205128,0.046875,0.03424657534246575,0.040625,0.04142011834319527,0.03598971722365039,0.03470715835140998,0.03515625,0.034990791896869246,0.04,0.03801652892561983,0.03662420382165605,0.033873343151693665,0.03375527426160337,0.03576341127922971,0.03609625668449198,0.03723404255319149,0.03820816864295125,0.044270833333333336,0.043645699614890884,0.04488778054862843,0.04438964241676942,0.04551045510455105,0.04779411764705882,0.0475609756097561,0.050970873786407765,0.05205811138014528,0.0535077288941736,0.053003533568904596,0.053864168618266976,0.053426248548199766,0.053426248548199766,0.055491329479768786,0.05580865603644647,0.05649717514124294,0.057971014492753624,0.057649667405764965,0.057458563535911604,0.05726872246696035,0.05792349726775956,0.05779716466739367,0.057608695652173914,0.05723542116630669,0.05723542116630669,0.05717367853290183,0.05692803437164339,0.05692803437164339,0.05680600214362272,0.05680600214362272,0.0574468085106383,0.0574468085106383,0.05726405090137858,0.057203389830508475,0.056842105263157895,0.05672268907563025,0.056485355648535567,0.056485355648535567,0.056133056133056136,0.055842812823164424,0.055612770339855816,0.0565262076053443,0.05641025641025641,0.05629477993858751,0.05606523955147808,0.05595116988809766,0.05566801619433198,0.05555555555555555,0.05365853658536585,0.053554040895813046,0.052581261950286805,0.05174035747883349,0.05116279069767442,0.050784856879039705,0.050274223034734916,0.04954954954954955,0.049151027703306524,0.04888888888888889,0.048802129547471165,0.04875886524822695,1.0
WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.25925925925925924,0.2564102564102564,0.15714285714285714,0.16666666666666666,0.1568627450980392,0.1557377049180328,0.1419753086419753,0.09056603773584905,0.07945205479452055,0.06783369803063458,0.06514084507042253,0.06230529595015576,0.054616384915474644,0.052980132450331126,0.05168986083499006,0.05560235888795282,0.05377906976744186,0.05446194225721785,0.05251396648044693,0.04759519038076152,0.049527239981990094,0.05010183299389002,0.05114296784192174,0.04647535870243294,0.04682096302208034,0.042900442993704824,0.03982843137254902,0.040265977096416695,0.039208760155422115,0.04007024265644955,0.03886770313875037,0.040455120101137804,0.040496407576747225,0.04216040913059748,0.044375521889538354,0.045386476212417926,0.046284080914687775,0.04642931501145118,0.04795629299878592,0.04802895431869314,0.04879454423206224,0.04821106576824523,0.050593846441597305,0.0526071627389126,0.05229637603157517,0.052691366655015726,0.05288135593220339,0.053778946475528035,0.0539556438265475,0.05553745928338762,0.05538658556106931,0.055755959849435384,0.055713955459659396,0.05542204866326224,0.05539940828402367,0.055896536606751424,0.05671555523444838,0.05685856432125089,0.05674996509842245,0.05617056170561706,0.05526298246783548,0.054871220604703244,0.05433727925480303,0.05521708458923876,0.054640342052313884,0.05483672211953173,0.05516568011228413,0.05518234165067178,0.055062166962699825,0.05514018691588785,0.05546577398129978,0.055628533896853044,0.055258567328794105,0.05520891364902507,0.05462897140044841,0.054256415821170856,0.053794067067927775,0.05476393024245002,0.054615425167378356,0.05461679309442846,0.05450581395348837,0.05361519607843137,0.053512886467947746,0.05332934609250399,0.05341922695738355,0.05366331781426121,0.053275529865125244,0.05273150125777208,0.05237269873986977,0.05153498663224855,0.05114670549690572,0.05095915143308508,0.05048707797695832,0.05007260087121045,0.04997607759558088,0.049187321360010236,0.04884524612272421,0.04829651815799326,0.0482897384305835,0.04827838232905636,0.04818596392106219,0.04783282348734655,0.04749784634662072,0.047112109012078046,0.04667788057190917,1.0
WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.014563106796116505,0.014234875444839857,0.010498687664041995,0.012195121951219513,0.01098901098901099,0.010273972602739725,0.011315417256011316,0.014251781472684086,0.01314459049544995,0.011690647482014389,0.011466011466011465,0.011843079200592153,0.015493867010974823,0.017919075144508672,0.019311064718162838,0.026515151515151516,0.03000882612533098,0.03158326497128794,0.035686578743211794,0.035921625544267054,0.03847487001733102,0.041720990873533245,0.04263927793339558,0.04310086800359174,0.04201925882696236,0.047538677918424754,0.048642837946788496,0.05085183273102736,0.05069238377843719,0.05029797377830751,0.050667894979272224,0.05113383726100489,0.05238095238095238,0.05077399380804953,0.05089108910891089,0.04893537542024654,0.04678156876538867,0.0460159025545593,0.04620950501562243,0.047702337414533315,0.04724651020095107,0.04611119217860791,0.04457814850266648,0.04360313315926893,0.04256654947262682,0.0412821758135017,0.041214244016345596,0.040678727946960334,0.040586001085187194,0.04004171011470282,0.04004829945663111,0.03915043554859548,0.03925897485121904,0.03939679547596607,0.0386167675655843,0.03849565371651588,0.03808627182471756,0.03709478867459992,0.03604178295191771,0.036105636578636184,0.03624932081037026,0.03587410501193317,0.03507887344233955,0.034458802278727246,0.03408403361344538,0.03338570306362922,0.03298466277353526,0.03253467843631778,0.0327440617216451,0.03240631628564695,0.032083145051965654,0.03225983431173534,0.03217391304347826,0.03209623476103139,0.03208754030765978,0.03176240074249768,0.03147468449896928,0.03126234689845911,0.03135481989208108,0.031007007775751175,0.03071364046973803,0.031021212690069456,0.031028574074931693,0.0310646838792081,0.03093386088755002,0.030689287617694083,0.030406889884875648,0.030263387406244548,1.0
WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.006896551724137931,0.006172839506172839,0.010582010582010581,0.009216589861751152,0.008438818565400843,0.0071174377224199285,0.009375,0.011594202898550725,0.009708737864077669,0.008350730688935281,0.009615384615384616,0.008726003490401396,0.01015228426395939,0.013179571663920923,0.014263074484944533,0.01451378809869376,0.016713091922005572,0.018005540166204988,0.02069857697283312,0.021897810218978103,0.02254791431792559,0.02869757174392936,0.028017241379310345,0.030208333333333334,0.03163265306122449,0.03042198233562316,0.03219512195121951,0.03238095238095238,0.03438661710037175,0.0347985347985348,0.036133694670280034,0.03914590747330961,0.03996524761077324,0.04149026248941575,0.04114189756507137,0.04016393442622951,0.0395799676898223,0.03930817610062893,0.038669760247486466,0.03860711582134747,0.038661710037174724,0.039056742815033164,0.040995607613469986,0.04145454545454545,0.04136947218259629,0.042776998597475455,0.04338842975206612,0.0440771349862259,0.04462474645030426,0.04523970290344362,0.04454787234042553,0.044213263979193757,0.04405286343612335,0.04404466501240695,0.04164222873900293,0.040687679083094556,0.04031800113571834,0.04094223219293326,0.04094223219293326,0.03840084166228301,0.03760947964966512,0.03709349593495935,0.036591478696741855,0.03733200597312095,0.03781925343811395,0.0377541142303969,0.037835249042145594,0.03984819734345351,0.039492242595204514,0.03938115330520394,0.03905160390516039,0.03876326718966313,0.03893724232707284,0.03894927536231884,0.039461883408071746,0.03898980948161276,0.038461538461538464,0.038294168842471714,1.0
WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0035460992907801418,0.006944444444444444,0.006756756756756757,0.006557377049180328,0.006472491909385114,0.006389776357827476,0.006309148264984227,0.006211180124223602,0.02147239263803681,0.021148036253776436,0.020114942528735632,0.019444444444444445,0.01907356948228883,0.01804123711340206,0.017766497461928935,0.017369727047146403,0.016908212560386472,0.016706443914081145,0.016317016317016316,0.016091954022988506,0.015765765765765764,0.015486725663716814,0.014613778705636743,0.014492753623188406,0.014285714285714285,0.014141414141414142,0.013888888888888888,0.013725490196078431,0.013671875,0.01338432122370937,0.013232514177693762,0.012939001848428836,0.012522361359570662,0.014134275618374558,0.01733102253032929,0.012903225806451613,0.01397712833545108,0.015,0.014962593516209476,0.014760147601476014,0.014336917562724014,0.014234875444839857,0.015294117647058824,0.01627906976744186,0.017123287671232876,0.016835016835016835,0.016722408026755852,0.016611295681063124,0.01868131868131868,0.01864035087719298,0.018579234972677595,0.018458197611292075,0.018240343347639486,0.01812366737739872,0.017970401691331923,0.017763845350052248,0.017543859649122806,0.018386108273748723,0.017857142857142856,0.017526777020447908,0.017142857142857144,0.017013232514177693,0.016682113067655237,1.0
