,State Name,County Name,HPSA Score
626,Illinois,"Macon County, IL",19.0
627,Illinois,"Macoupin County, IL",14.5
628,Illinois,"Madison County, IL",10.0
629,Illinois,"Marion County, IL",15.0
630,Illinois,"Marshall County, IL",11.0
631,Illinois,"Mason County, IL",12.0
632,Illinois,"Massac County, IL",17.0
633,Illinois,"McDonough County, IL",15.0
634,Illinois,"McLean County, IL",13.0
635,Illinois,"Menard County, IL",10.0
636,Illinois,"Mercer County, IL",7.0
637,Illinois,"Monroe County, IL | Randolph County, IL",6.0
638,Illinois,"Montgomery County, IL",11.0
639,Illinois,"Morgan County, IL",14.0
640,Illinois,"Moultrie County, IL",7.0
641,Illinois,"Peoria County, IL",14.5
642,Illinois,"Perry County, IL",12.333333333333334
643,Illinois,"Pike County, IL",15.333333333333334
644,Illinois,"Pike County, IL | Scott County, IL",9.0
645,Illinois,"Randolph County, IL",13.666666666666666
646,Illinois,"Randolph County, IL | St. Clair County, IL",15.0
647,Illinois,"Richland County, IL",15.0
648,Illinois,"Rock Island County, IL",15.0
649,Illinois,"Saline County, IL",17.5
650,Illinois,"Sangamon County, IL",20.0
651,Illinois,"Schuyler County, IL",16.0
652,Illinois,"Shelby County, IL",11.0
653,Illinois,"St. Clair County, IL",16.5
654,Illinois,"Stephenson County, IL",12.0
655,Illinois,"Tazewell County, IL",10.0
656,Illinois,"Union County, IL",18.0
657,Illinois,"Vermilion County, IL",14.166666666666666
658,Illinois,"Warren County, IL",15.5
659,Illinois,"Washington County, IL",15.0
660,Illinois,"Wayne County, IL",16.5
661,Illinois,"White County, IL",16.0
662,Illinois,"Whiteside County, IL",14.666666666666666
663,Illinois,"Will County, IL",12.0
664,Illinois,"Williamson County, IL",16.8
665,Illinois,"Winnebago County, IL",16.0
666,Illinois,"Woodford County, IL",8.0
667,Indiana,"Adams County, IN",13.0
668,Indiana,"Allen County, IN",12.5
669,Indiana,"Benton County, IN",15.0
670,Indiana,"Blackford County, IN",15.0
671,Indiana,"Carroll County, IN",13.0
672,Indiana,"Cass County, IN",9.0
673,Indiana,"Clark County, IN",17.0
674,Indiana,"Clay County, IN",17.0
675,Indiana,"Clinton County, IN",9.0
676,Indiana,"Crawford County, IN",14.333333333333334
677,Indiana,"Daviess County, IN",7.0
678,Indiana,"De Kalb County, IN",11.0
679,Indiana,"Decatur County, IN",7.0
680,Indiana,"Delaware County, IN",18.5
681,Indiana,"Elkhart County, IN",14.666666666666666
682,Indiana,"Floyd County, IN",12.0
683,Indiana,"Fountain County, IN",8.0
684,Indiana,"Fulton County, IN",10.0
685,Indiana,"Gibson County, IN",9.5
686,Indiana,"Grant County, IN",16.0
687,Indiana,"Greene County, IN",14.5
688,Indiana,"Henry County, IN",10.0
689,Indiana,"Huntington County, IN",10.0
690,Indiana,"Jackson County, IN",13.0
691,Indiana,"Jasper County, IN",7.0
692,Indiana,"Jay County, IN",15.0
693,Indiana,"Jennings County, IN",14.0
694,Indiana,"Johnson County, IN",21.0
695,Indiana,"Knox County, IN",14.333333333333334
696,Indiana,"La Porte County, IN",6.0
697,Indiana,"Lagrange County, IN",8.0
698,Indiana,"Lake County, IN",15.666666666666666
699,Indiana,"Lawrence County, IN",9.0
700,Indiana,"Madison County, IN",13.5
701,Indiana,"Marion County, IN",18.25
702,Indiana,"Marshall County, IN",11.0
703,Indiana,"Martin County, IN",8.0
704,Indiana,"Miami County, IN",11.0
705,Indiana,"Montgomery County, IN",14.0
706,Indiana,"Morgan County, IN",14.0
707,Indiana,"Newton County, IN",15.5
708,Indiana,"Noble County, IN",5.0
709,Indiana,"Ohio County, IN",10.0
710,Indiana,"Orange County, IN",15.0
711,Indiana,"Owen County, IN",13.0
712,Indiana,"Parke County, IN",9.0
713,Indiana,"Perry County, IN",6.5
714,Indiana,"Pike County, IN",14.0
715,Indiana,"Porter County, IN",19.666666666666668
716,Indiana,"Posey County, IN",7.0
717,Indiana,"Pulaski County, IN",11.0
718,Indiana,"Putnam County, IN",11.0
719,Indiana,"Randolph County, IN",11.5
720,Indiana,"Ripley County, IN",13.0
721,Indiana,"Rush County, IN",11.0
722,Indiana,"Scott County, IN",15.0
723,Indiana,"Shelby County, IN",8.0
724,Indiana,"St. Joseph County, IN",9.0
725,Indiana,"Starke County, IN",14.0
726,Indiana,"Steuben County, IN",8.0
727,Indiana,"Sullivan County, IN",11.0
728,Indiana,"Switzerland County, IN",15.0
729,Indiana,"Tippecanoe County, IN",16.666666666666668
730,Indiana,"Vanderburgh County, IN",20.0
731,Indiana,"Vermillion County, IN",14.0
732,Indiana,"Vigo County, IN",15.5
733,Indiana,"Wabash County, IN",12.0
734,Indiana,"Warren County, IN",11.0
735,Indiana,"Washington County, IN",7.0
736,Indiana,"Wayne County, IN",11.5
737,Indiana,"White County, IN",12.0
738,Iowa,"Adair County, IA",9.0
739,Iowa,"Adams County, IA",13.0
740,Iowa,"Allamakee County, IA",13.0
741,Iowa,"Audubon County, IA",9.0
742,Iowa,"Benton County, IA",14.2
743,Iowa,"Black Hawk County, IA",16.0
744,Iowa,"Boone County, IA | Calhoun County, IA | Greene County, IA | Hamilton County, IA | Webster County, IA",11.0
745,Iowa,"Boone County, IA | Dallas County, IA | Greene County, IA | Guthrie County, IA",11.0
746,Iowa,"Bremer County, IA",13.0
747,Iowa,"Buchanan County, IA",12.5
748,Iowa,"Buena Vista County, IA",15.0
749,Iowa,"Calhoun County, IA",13.0
750,Iowa,"Calhoun County, IA | Webster County, IA",12.0
751,Iowa,"Cass County, IA",14.0
752,Iowa,"Cedar County, IA",9.0
753,Iowa,"Chickasaw County, IA",15.0
754,Iowa,"Clarke County, IA",13.0
755,Iowa,"Clayton County, IA",11.0
756,Iowa,"Crawford County, IA",11.0
757,Iowa,"Davis County, IA",10.0
758,Iowa,"Decatur County, IA",12.0
759,Iowa,"Delaware County, IA",12.0
760,Iowa,"Des Moines County, IA",19.666666666666668
761,Iowa,"Dubuque County, IA",20.0
762,Iowa,"Fayette County, IA",11.0
763,Iowa,"Franklin County, IA",15.0
764,Iowa,"Grundy County, IA | Hardin County, IA",11.0
765,Iowa,"Guthrie County, IA",14.0
766,Iowa,"Hamilton County, IA",13.333333333333334
767,Iowa,"Harrison County, IA",10.25
768,Iowa,"Henry County, IA",16.0
769,Iowa,"Henry County, IA | Jefferson County, IA | Lee County, IA | Van Buren County, IA",9.0
770,Iowa,"Humboldt County, IA",12.0
771,Iowa,"Ida County, IA",7.0
772,Iowa,"Jackson County, IA",8.0
773,Iowa,"Jasper County, IA",6.0
774,Iowa,"Jefferson County, IA",12.5
775,Iowa,"Jones County, IA",3.0
776,Iowa,"Keokuk County, IA",10.5
777,Iowa,"Linn County, IA",20.0
778,Iowa,"Louisa County, IA",16.0
779,Iowa,"Lucas County, IA",13.5
780,Iowa,"Lyon County, IA",6.0
781,Iowa,"Madison County, IA",15.0
782,Iowa,"Marshall County, IA",15.0
783,Iowa,"Mitchell County, IA",13.25
784,Iowa,"Monona County, IA",14.0
785,Iowa,"Montgomery County, IA",15.0
786,Iowa,"Page County, IA",9.333333333333334
787,Iowa,"Palo Alto County, IA",12.25
788,Iowa,"Pocahontas County, IA",14.0
789,Iowa,"Polk County, IA",20.0
790,Iowa,"Pottawattamie County, IA",15.5
791,Iowa,"Poweshiek County, IA",11.0
792,Iowa,"Ringgold County, IA",11.0
793,Iowa,"Sac County, IA",13.5
794,Iowa,"Scott County, IA",21.0
795,Iowa,"Shelby County, IA",12.6
796,Iowa,"Sioux County, IA",13.0
797,Iowa,"Story County, IA",11.0
798,Iowa,"Tama County, IA",14.5
799,Iowa,"Taylor County, IA",14.0
800,Iowa,"Wapello County, IA",14.5
801,Iowa,"Washington County, IA",7.0
802,Iowa,"Wayne County, IA",12.0
803,Iowa,"Webster County, IA",15.0
804,Iowa,"Woodbury County, IA",20.0
805,Iowa,"Wright County, IA",12.333333333333334
806,Kansas,"Allen County, KS",12.0
807,Kansas,"Anderson County, KS",10.333333333333334
808,Kansas,"Atchison County, KS",9.5
809,Kansas,"Barber County, KS",13.0
810,Kansas,"Barton County, KS",10.25
811,Kansas,"Bourbon County, KS",15.0
812,Kansas,"Brown County, KS",12.0
813,Kansas,"Butler County, KS",15.0
814,Kansas,"Chase County, KS",14.0
815,Kansas,"Chautauqua County, KS",14.666666666666666
816,Kansas,"Cherokee County, KS",16.0
817,Kansas,"Cheyenne County, KS",11.333333333333334
818,Kansas,"Clark County, KS",10.666666666666666
819,Kansas,"Cloud County, KS",9.0
820,Kansas,"Cowley County, KS",15.25
821,Kansas,"Crawford County, KS",15.4
822,Kansas,"Decatur County, KS",13.0
823,Kansas,"Dickinson County, KS",14.0
824,Kansas,"Doniphan County, KS",13.0
825,Kansas,"Douglas County, KS",16.0
826,Kansas,"Edwards County, KS",10.5
827,Kansas,"Elk County, KS",15.0
828,Kansas,"Ellis County, KS",8.0
829,Kansas,"Ellsworth County, KS",12.0
830,Kansas,"Finney County, KS",16.5
831,Kansas,"Ford County, KS",11.5
832,Kansas,"Franklin County, KS",5.0
833,Kansas,"Geary County, KS",15.0
834,Kansas,"Gove County, KS",13.0
835,Kansas,"Graham County, KS",8.0
836,Kansas,"Grant County, KS",11.5
837,Kansas,"Gray County, KS",11.0
838,Kansas,"Greeley County, KS",10.0
839,Kansas,"Greenwood County, KS",15.5
840,Kansas,"Hamilton County, KS",13.0
841,Kansas,"Harper County, KS",13.0
842,Kansas,"Harvey County, KS",10.0
843,Kansas,"Haskell County, KS",9.5
844,Kansas,"Hodgeman County, KS",12.0
845,Kansas,"Jackson County, KS",10.333333333333334
846,Kansas,"Jefferson County, KS",8.0
847,Kansas,"Jewell County, KS",13.0
848,Kansas,"Johnson County, KS",18.0
849,Kansas,"Kingman County, KS",9.0
850,Kansas,"Kiowa County, KS",9.333333333333334
851,Kansas,"Labette County, KS",16.5
852,Kansas,"Lane County, KS",13.0
853,Kansas,"Leavenworth County, KS",12.0
854,Kansas,"Lincoln County, KS",14.333333333333334
855,Kansas,"Linn County, KS",11.0
856,Kansas,"Lyon County, KS",18.5
857,Kansas,"Marion County, KS",10.0
858,Kansas,"Marshall County, KS",14.0
859,Kansas,"Meade County, KS",8.25
860,Kansas,"Mitchell County, KS",16.0
861,Kansas,"Montgomery County, KS",14.8
862,Kansas,"Morton County, KS",12.0
863,Kansas,"Nemaha County, KS",12.0
864,Kansas,"Neosho County, KS",15.333333333333334
865,Kansas,"Ness County, KS",11.0
866,Kansas,"Norton County, KS",13.5
867,Kansas,"Osage County, KS",13.0
868,Kansas,"Osborne County, KS",12.0
869,Kansas,"Pawnee County, KS",10.5
870,Kansas,"Phillips County, KS",12.0
871,Kansas,"Pottawatomie County, KS",13.0
872,Kansas,"Pratt County, KS",14.0
873,Kansas,"Rawlins County, KS",11.5
874,Kansas,"Reno County, KS",11.333333333333334
875,Kansas,"Republic County, KS",19.0
876,Kansas,"Riley County, KS",13.0
877,Kansas,"Rush County, KS",10.0
878,Kansas,"Russell County, KS",12.333333333333334
879,Kansas,"Saline County, KS",13.0
880,Kansas,"Scott County, KS",12.0
881,Kansas,"Sedgwick County, KS",17.8
882,Kansas,"Seward County, KS",12.0
883,Kansas,"Shawnee County, KS",8.0
884,Kansas,"Sheridan County, KS",7.5
885,Kansas,"Sherman County, KS",14.0
886,Kansas,"Smith County, KS",7.0
887,Kansas,"Stafford County, KS",11.0
888,Kansas,"Stanton County, KS",11.0
889,Kansas,"Stevens County, KS",10.0
890,Kansas,"Wabaunsee County, KS",11.0
891,Kansas,"Wallace County, KS",11.0
892,Kansas,"Washington County, KS",7.0
893,Kansas,"Wichita County, KS",9.0
894,Kansas,"Wilson County, KS",14.5
895,Kansas,"Woodson County, KS",6.0
896,Kansas,"Wyandotte County, KS",15.666666666666666
897,Kentucky,"Adair County, KY | Russell County, KY",11.0
898,Kentucky,"Allen County, KY",17.5
899,Kentucky,"Anderson County, KY",12.0
900,Kentucky,"Ballard County, KY",17.0
901,Kentucky,"Barren County, KY",12.0
902,Kentucky,"Bath County, KY",16.0
903,Kentucky,"Bell County, KY",17.0
904,Kentucky,"Bourbon County, KY",13.0
905,Kentucky,"Boyd County, KY",17.0
906,Kentucky,"Boyle County, KY",11.0
907,Kentucky,"Bracken County, KY",12.0
908,Kentucky,"Breathitt County, KY",12.0
909,Kentucky,"Breckinridge County, KY",15.0
910,Kentucky,"Bullitt County, KY",14.0
911,Kentucky,"Bullitt County, KY | Jefferson County, KY",16.0
912,Kentucky,"Butler County, KY",15.0
913,Kentucky,"Caldwell County, KY",18.5
914,Kentucky,"Calloway County, KY",14.0
915,Kentucky,"Campbell County, KY",12.0
916,Kentucky,"Carlisle County, KY",10.0
917,Kentucky,"Carter County, KY",16.0
918,Kentucky,"Casey County, KY",18.0
919,Kentucky,"Christian County, KY",16.5
920,Kentucky,"Clay County, KY",16.8
921,Kentucky,"Crittenden County, KY",12.5
922,Kentucky,"Cumberland County, KY",13.0
923,Kentucky,"Daviess County, KY",19.0
924,Kentucky,"Edmonson County, KY",12.5
925,Kentucky,"Elliott County, KY",19.0
926,Kentucky,"Estill County, KY",17.0
927,Kentucky,"Fayette County, KY",15.0
928,Kentucky,"Fleming County, KY",10.0
929,Kentucky,"Floyd County, KY",9.0
930,Kentucky,"Fulton County, KY",13.0
931,Kentucky,"Gallatin County, KY",16.0
932,Kentucky,"Garrard County, KY",17.0
933,Kentucky,"Grant County, KY",16.0
934,Kentucky,"Graves County, KY",15.0
935,Kentucky,"Grayson County, KY",12.0
936,Kentucky,"Green County, KY",12.0
937,Kentucky,"Greenup County, KY",13.0
938,Kentucky,"Hancock County, KY",17.0
939,Kentucky,"Hardin County, KY",8.0
940,Kentucky,"Harlan County, KY",17.5
941,Kentucky,"Harrison County, KY",15.0
942,Kentucky,"Hart County, KY",12.5
943,Kentucky,"Henderson County, KY",15.0
944,Kentucky,"Henry County, KY",15.0
945,Kentucky,"Hickman County, KY",17.0
946,Kentucky,"Hopkins County, KY",13.0
947,Kentucky,"Jackson County, KY",16.5
948,Kentucky,"Jefferson County, KY",18.2
949,Kentucky,"Kenton County, KY",17.0
950,Kentucky,"Knott County, KY",15.0
951,Kentucky,"Knox County, KY",16.666666666666668
952,Kentucky,"Larue County, KY",13.0
953,Kentucky,"Laurel County, KY",16.0
954,Kentucky,"Lawrence County, KY",10.0
955,Kentucky,"Lee County, KY",14.666666666666666
956,Kentucky,"Leslie County, KY",12.333333333333334
957,Kentucky,"Letcher County, KY",15.5
958,Kentucky,"Lewis County, KY",13.0
959,Kentucky,"Lincoln County, KY",16.0
960,Kentucky,"Livingston County, KY",14.666666666666666
961,Kentucky,"Logan County, KY",14.0
962,Kentucky,"Lyon County, KY",8.0
963,Kentucky,"Madison County, KY",13.0
964,Kentucky,"Magoffin County, KY",11.0
965,Kentucky,"Marion County, KY",7.0
966,Kentucky,"Marshall County, KY",8.0
967,Kentucky,"McCracken County, KY",12.0
968,Kentucky,"McCreary County, KY",18.5
969,Kentucky,"McLean County, KY",18.0
970,Kentucky,"Meade County, KY",11.0
971,Kentucky,"Menifee County, KY",17.0
972,Kentucky,"Mercer County, KY",8.0
973,Kentucky,"Metcalfe County, KY",17.0
974,Kentucky,"Monroe County, KY",12.0
975,Kentucky,"Montgomery County, KY",16.333333333333332
976,Kentucky,"Morgan County, KY",13.0
977,Kentucky,"Muhlenberg County, KY",16.0
978,Kentucky,"Nelson County, KY",10.0
979,Kentucky,"Nicholas County, KY",14.0
980,Kentucky,"Ohio County, KY",13.0
981,Kentucky,"Oldham County, KY",6.0
982,Kentucky,"Owen County, KY",12.5
983,Kentucky,"Owsley County, KY",20.0
984,Kentucky,"Pendleton County, KY",9.0
985,Kentucky,"Perry County, KY",13.0
986,Kentucky,"Pike County, KY",11.5
987,Kentucky,"Powell County, KY",13.0
988,Kentucky,"Powell County, KY | Wolfe County, KY",13.0
989,Kentucky,"Pulaski County, KY",18.0
990,Kentucky,"Robertson County, KY",12.0
991,Kentucky,"Rockcastle County, KY",14.666666666666666
992,Kentucky,"Simpson County, KY",9.0
993,Kentucky,"Taylor County, KY",16.0
994,Kentucky,"Todd County, KY",14.333333333333334
995,Kentucky,"Trigg County, KY",13.5
996,Kentucky,"Trimble County, KY",9.0
997,Kentucky,"Union County, KY",15.0
998,Kentucky,"Warren County, KY",16.0
999,Kentucky,"Washington County, KY",13.5
1000,Kentucky,"Wayne County, KY",15.0
1001,Kentucky,"Webster County, KY",18.5
1002,Kentucky,"Whitley County, KY",16.0
1003,Louisiana,"Acadia Parish, LA",13.0
1004,Louisiana,"Allen Parish, LA",14.0
1005,Louisiana,"Ascension Parish, LA",12.0
1006,Louisiana,"Assumption Parish, LA",16.0
1007,Louisiana,"Avoyelles Parish, LA",18.666666666666668
1008,Louisiana,"Beauregard Parish, LA | Calcasieu Parish, LA",9.0
1009,Louisiana,"Bienville Parish, LA",18.0
1010,Louisiana,"Bossier Parish, LA",16.0
1011,Louisiana,"Caddo Parish, LA",21.333333333333332
1012,Louisiana,"Calcasieu Parish, LA",11.333333333333334
1013,Louisiana,"Caldwell Parish, LA",13.0
1014,Louisiana,"Cameron Parish, LA",15.0
1015,Louisiana,"Catahoula Parish, LA",18.0
1016,Louisiana,"Claiborne Parish, LA",16.0
1017,Louisiana,"Concordia Parish, LA",15.0
1018,Louisiana,"De Soto Parish, LA",18.666666666666668
1019,Louisiana,"East Baton Rouge Parish, LA",17.857142857142858
1020,Louisiana,"East Carroll Parish, LA",20.0
1021,Louisiana,"East Feliciana Parish, LA",12.5
1022,Louisiana,"Evangeline Parish, LA",15.0
1023,Louisiana,"Franklin Parish, LA",17.5
1024,Louisiana,"Grant Parish, LA",15.5
1025,Louisiana,"Iberia Parish, LA",16.0
1026,Louisiana,"Iberville Parish, LA",13.6
1027,Louisiana,"Jackson Parish, LA",19.0
1028,Louisiana,"Jefferson Davis Parish, LA",12.5
1029,Louisiana,"Jefferson Parish, LA",11.5
1030,Louisiana,"LaSalle Parish, LA",12.5
1031,Louisiana,"Lafayette Parish, LA",15.0
1032,Louisiana,"Lafourche Parish, LA",10.0
1033,Louisiana,"Lincoln Parish, LA",17.0
1034,Louisiana,"Livingston Parish, LA",10.0
1035,Louisiana,"Madison Parish, LA",19.5
1036,Louisiana,"Morehouse Parish, LA",18.75
1037,Louisiana,"Natchitoches Parish, LA",14.0
1038,Louisiana,"Orleans Parish, LA",13.8
1039,Louisiana,"Ouachita Parish, LA",19.75
1040,Louisiana,"Plaquemines Parish, LA",14.0
1041,Louisiana,"Pointe Coupee Parish, LA",16.5
1042,Louisiana,"Rapides Parish, LA",16.0
1043,Louisiana,"Red River Parish, LA",12.0
1044,Louisiana,"Richland Parish, LA",18.5
1045,Louisiana,"Sabine Parish, LA",18.5
1046,Louisiana,"St. Bernard Parish, LA",12.0
1047,Louisiana,"St. Charles Parish, LA",15.0
1048,Louisiana,"St. Helena Parish, LA",15.0
1049,Louisiana,"St. James Parish, LA",12.0
1050,Louisiana,"St. John the Baptist Parish, LA",11.0
1051,Louisiana,"St. Landry Parish, LA",13.666666666666666
1052,Louisiana,"St. Martin Parish, LA",16.0
1053,Louisiana,"St. Mary Parish, LA",12.666666666666666
1054,Louisiana,"St. Tammany Parish, LA",11.0
1055,Louisiana,"Tangipahoa Parish, LA",10.0
1056,Louisiana,"Tensas Parish, LA",20.0
1057,Louisiana,"Terrebonne Parish, LA",12.0
1058,Louisiana,"Union Parish, LA",18.5
1059,Louisiana,"Vermilion Parish, LA",15.25
1060,Louisiana,"Vernon Parish, LA",12.0
1061,Louisiana,"Washington Parish, LA",8.0
1062,Louisiana,"Webster Parish, LA",14.0
1063,Louisiana,"West Baton Rouge Parish, LA",18.0
1064,Louisiana,"West Carroll Parish, LA",9.0
1065,Louisiana,"West Feliciana Parish, LA",7.0
1066,Louisiana,"Winn Parish, LA",15.0
1067,Maine,"Androscoggin County, ME",8.0
1068,Maine,"Aroostook County, ME",14.090909090909092
1069,Maine,"Aroostook County, ME | Penobscot County, ME",12.0
1070,Maine,"Aroostook County, ME | Penobscot County, ME | Washington County, ME",10.0
1071,Maine,"Cumberland County, ME",9.5
1072,Maine,"Cumberland County, ME | Oxford County, ME | York County, ME",10.0
1073,Maine,"Franklin County, ME | Kennebec County, ME",9.0
1074,Maine,"Franklin County, ME | Oxford County, ME",14.5
1075,Maine,"Hancock County, ME",8.0
1076,Maine,"Kennebec County, ME",14.0
1077,Maine,"Knox County, ME",5.5
1078,Maine,"Knox County, ME | Waldo County, ME",11.0
1079,Maine,"Lincoln County, ME",12.0
1080,Maine,"Oxford County, ME",15.0
1081,Maine,"Penobscot County, ME",13.375
1082,Maine,"Penobscot County, ME | Somerset County, ME",11.0
1083,Maine,"Piscataquis County, ME",17.0
1084,Maine,"Piscataquis County, ME | Somerset County, ME",12.0
1085,Maine,"Washington County, ME",12.461538461538462
1086,Maine,"York County, ME",16.0
1087,Maryland,"Allegany County, MD",12.0
1088,Maryland,"Allegany County, MD | Washington County, MD",15.0
1089,Maryland,"Anne Arundel County, MD",10.0
1090,Maryland,"Anne Arundel County, MD | Baltimore County, MD",11.0
1091,Maryland,"Baltimore City, MD",17.176470588235293
1092,Maryland,"Baltimore County, MD",13.0
1093,Maryland,"Calvert County, MD",12.0
1094,Maryland,"Caroline County, MD",16.5
1095,Maryland,"Cecil County, MD",18.0
1096,Maryland,"Charles County, MD",13.0
1097,Maryland,"Dorchester County, MD",13.0
1098,Maryland,"Frederick County, MD",8.0
1099,Maryland,"Garrett County, MD",12.0
1100,Maryland,"Harford County, MD",10.0
1101,Maryland,"Kent County, MD | Queen Anne's County, MD",7.0
1102,Maryland,"Montgomery County, MD",13.666666666666666
1103,Maryland,"Prince George's County, MD",12.75
1104,Maryland,"Somerset County, MD | Wicomico County, MD | Worcester County, MD",15.0
1105,Maryland,"St. Mary's County, MD",8.0
1106,Maryland,"Washington County, MD",15.0
1107,Maryland,"Wicomico County, MD",19.0
1108,Massachusetts,"Barnstable County, MA",16.0
1109,Massachusetts,"Berkshire County, MA",11.666666666666666
1110,Massachusetts,"Bristol County, MA",12.75
1111,Massachusetts,"Dukes County, MA",9.5
1112,Massachusetts,"Essex County, MA",16.4
1113,Massachusetts,"Franklin County, MA",14.5
1114,Massachusetts,"Franklin County, MA | Worcester County, MA",11.0
1115,Massachusetts,"Hampden County, MA",15.0
1116,Massachusetts,"Hampden County, MA | Hampshire County, MA",8.0
1117,Massachusetts,"Hampshire County, MA",13.0
1118,Massachusetts,"Middlesex County, MA",7.2
1119,Massachusetts,"Middlesex County, MA | Suffolk County, MA",12.0
1120,Massachusetts,"Nantucket County, MA",13.0
1121,Massachusetts,"Norfolk County, MA",8.0
1122,Massachusetts,"Plymouth County, MA",7.5
1123,Massachusetts,"Suffolk County, MA",20.0
1124,Massachusetts,"Worcester County, MA",14.0
1125,Michigan,"Alcona County, MI",12.0
1126,Michigan,"Alger County, MI",12.666666666666666
1127,Michigan,"Allegan County, MI",13.0
1128,Michigan,"Allegan County, MI | Ottawa County, MI",15.0
1129,Michigan,"Allegan County, MI | Van Buren County, MI",17.0
1130,Michigan,"Alpena County, MI",16.0
1131,Michigan,"Antrim County, MI",11.0
1132,Michigan,"Antrim County, MI | Charlevoix County, MI",12.0
1133,Michigan,"Arenac County, MI",16.0
1134,Michigan,"Arenac County, MI | Ogemaw County, MI",10.0
1135,Michigan,"Baraga County, MI",13.333333333333334
1136,Michigan,"Barry County, MI",14.2
1137,Michigan,"Benzie County, MI",11.0
1138,Michigan,"Berrien County, MI",15.5
1139,Michigan,"Branch County, MI",12.0
1140,Michigan,"Calhoun County, MI",14.5
1141,Michigan,"Cass County, MI",13.666666666666666
1142,Michigan,"Charlevoix County, MI",9.0
1143,Michigan,"Cheboygan County, MI",11.0
1144,Michigan,"Cheboygan County, MI | Emmet County, MI",12.0
1145,Michigan,"Chippewa County, MI",13.333333333333334
1146,Michigan,"Clare County, MI",15.4
1147,Michigan,"Crawford County, MI | Otsego County, MI",13.0
1148,Michigan,"Delta County, MI",14.25
1149,Michigan,"Dickinson County, MI",15.0
1150,Michigan,"Emmet County, MI",11.0
1151,Michigan,"Genesee County, MI",16.0
1152,Michigan,"Genesee County, MI | Lapeer County, MI | Tuscola County, MI",9.0
1153,Michigan,"Gladwin County, MI",15.0
1154,Michigan,"Gogebic County, MI",8.333333333333334
1155,Michigan,"Grand Traverse County, MI",20.0
1156,Michigan,"Grand Traverse County, MI | Wexford County, MI",8.0
1157,Michigan,"Gratiot County, MI",14.714285714285714
1158,Michigan,"Hillsdale County, MI",11.5
1159,Michigan,"Houghton County, MI",15.25
1160,Michigan,"Houghton County, MI | Keweenaw County, MI",9.0
1161,Michigan,"Huron County, MI",12.5
1162,Michigan,"Ingham County, MI",16.0
1163,Michigan,"Ionia County, MI",11.545454545454545
1164,Michigan,"Iosco County, MI",13.428571428571429
1165,Michigan,"Iron County, MI",14.5
1166,Michigan,"Isabella County, MI",14.5
1167,Michigan,"Jackson County, MI",10.666666666666666
1168,Michigan,"Kalamazoo County, MI",19.0
1169,Michigan,"Kalkaska County, MI",10.0
1170,Michigan,"Kent County, MI",18.8
1171,Michigan,"Lake County, MI",17.0
1172,Michigan,"Lapeer County, MI",12.0
1173,Michigan,"Leelanau County, MI",16.0
1174,Michigan,"Lenawee County, MI",16.5
1175,Michigan,"Luce County, MI",13.0
1176,Michigan,"Mackinac County, MI",15.75
1177,Michigan,"Macomb County, MI",16.666666666666668
1178,Michigan,"Manistee County, MI",6.666666666666667
1179,Michigan,"Marquette County, MI",11.0
1180,Michigan,"Mason County, MI",13.571428571428571
1181,Michigan,"Mecosta County, MI",18.0
1182,Michigan,"Mecosta County, MI | Osceola County, MI",15.0
1183,Michigan,"Menominee County, MI",12.75
1184,Michigan,"Midland County, MI",13.0
1185,Michigan,"Missaukee County, MI",16.0
1186,Michigan,"Monroe County, MI",20.0
1187,Michigan,"Montcalm County, MI",14.333333333333334
1188,Michigan,"Montmorency County, MI",14.0
1189,Michigan,"Muskegon County, MI",15.0
1190,Michigan,"Newaygo County, MI",16.142857142857142
1191,Michigan,"Oakland County, MI",19.5
1192,Michigan,"Oakland County, MI | Wayne County, MI",18.0
1193,Michigan,"Oceana County, MI",16.25
1194,Michigan,"Ogemaw County, MI",17.0
1195,Michigan,"Ontonagon County, MI",14.0
1196,Michigan,"Osceola County, MI",15.333333333333334
1197,Michigan,"Oscoda County, MI",19.0
1198,Michigan,"Otsego County, MI",10.5
1199,Michigan,"Presque Isle County, MI",12.0
1200,Michigan,"Roscommon County, MI",17.0
1201,Michigan,"Saginaw County, MI",11.333333333333334
1202,Michigan,"Sanilac County, MI",14.0
1203,Michigan,"Sanilac County, MI | St. Clair County, MI",10.0
1204,Michigan,"Schoolcraft County, MI",14.666666666666666
1205,Michigan,"Shiawassee County, MI",7.0
1206,Michigan,"St. Clair County, MI",19.0
1207,Michigan,"St. Joseph County, MI",12.5
1208,Michigan,"Tuscola County, MI",10.6
1209,Michigan,"Van Buren County, MI",15.333333333333334
1210,Michigan,"Washtenaw County, MI",16.666666666666668
1211,Michigan,"Wayne County, MI",20.35
1212,Michigan,"Wexford County, MI",14.0
1213,Minnesota,"Aitkin County, MN",12.0
1214,Minnesota,"Aitkin County, MN | Crow Wing County, MN | Mille Lacs County, MN | Morrison County, MN",10.0
1215,Minnesota,"Anoka County, MN",6.0
1216,Minnesota,"Becker County, MN",15.666666666666666
1217,Minnesota,"Beltrami County, MN",15.4
1218,Minnesota,"Beltrami County, MN | Koochiching County, MN",14.0
1219,Minnesota,"Big Stone County, MN",13.0
1220,Minnesota,"Blue Earth County, MN",18.0
1221,Minnesota,"Blue Earth County, MN | Faribault County, MN | Freeborn County, MN | Waseca County, MN",14.0
